FILE	NAME	TYPE	LENGTH	FIELD_TITLE	TITLE	CODES	CODE_VALUES
pbp_Section_D	pbp_d_comb_max_enr_inn_nm_yn					2	No
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex	CHAR	550	Select all of the In-Network Non-Medicare-covered Service Categories that are INCLUDED in the Combined Maximum Enrollee Out-of Pocket Cost Amount:	Comb Max Enr Serv Cats	10b	10b: Transportation Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					13a	13a: Acupuncture
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					13b	13b: Over-the-Counter (OTC) Items
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					13c	13c: Meal Benefit
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					13d	13d: Other 1
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					13e	13e: Other 2
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					13f	13f: Other 3
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					13g	13g: Dual Eligible SNPs with Highly Integrated Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14b	14b: Annual Physical Exam
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c1	14c1: Health Education
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c10	14c10: In-Home Safety Assessment
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c11	14c11: Personal Emergency Response System (PERS)
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c12	14c12: Medical Nutrition Therapy (MNT)
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c13	14c13: Post discharge In-Home Medication Reconciliation
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c14	14c14: Re-admission Prevention
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c15	14c15: Wigs for Hair Loss Related to Chemotherapy
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c16	14c16: Weight Management Programs
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c17	14c17: Alternative Therapies
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c18	14c18: Therapeutic Massage
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c19	14c19: Adult Day Health Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c2	14c2: Nutritional/Dietary Benefit
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c20	14c20: Home-Based Palliative Care
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c21	14c21: In-Home Support Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c22	14c22: Support for Caregivers of Enrollees
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c3	14c3: Additional Sessions of Smoking and Tobacco Cessation Counseling
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c4	14c4: Fitness Benefit
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c5	14c5: Enhanced Disease Management
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c6	14c6: Telemonitoring Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c7	14c7: Remote Access Technologies (including Web/Phone-based technologies and Nursing Hotline)
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c8	14c8: Home and Bathroom Safety Devices and Modifications
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					14c9	14c9: Counseling Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					15	15: Home Infusion bundled Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					16a	16a: Preventive Dental
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					16b	16b: Comprehensive Dental
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					17a	17a: Routine Eye Exams/Other
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					17b	17b: Eyewear
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					18a	18a: Hearing Exams
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					18b	18b: Hearing Aids
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					19a	19a: Reduction in Costs VBID/UF/SSBCI
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					19b	19b: Additional Benefits for VBID/UF/SSBCI
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					1a	1a: Inpatient Hospital-Acute
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					1b	1b: Inpatient Hospital Psychiatric
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					2	2: Skilled Nursing Facility (SNF)
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					20	20: Prescription Drugs (Cost Plans Only)
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					3-1	3-1: Additional Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					3-2	3-2: Additional Intensive Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					3-3	3-3: Additional Pulmonary Rehabilitation Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					3-4	3-4: SET for PAD Services
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					4c	4c: Worldwide Emergency/Urgent Coverage
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					7b	7b: Routine Chiropractic Care/Other
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					7f	7f: Podiatry Services - Routine Foot Care
pbp_Section_D	pbp_d_comb_max_enr_inn_nmcatex					9d	9d: Outpatient Blood Services
pbp_Section_D	pbp_d_comb_max_enr_oon_m_yn	CHAR	1	Does the Combined Maximum Enrollee Out-of-Pocket Cost apply to all Out-of-Network Medicare-covered plan services?	Comb Max Enr Out-Net	1	Yes
pbp_Section_D	pbp_d_comb_max_enr_oon_m_yn					2	No
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex	CHAR	550	Select all of the Out-of-Network Medicare-covered Service Categories that are INCLUDED in the Combined Maximum Enrollee Out-of Pocket Cost Amount:	Comb Max Enr OON M Cats	10a1	10a1: Ground Ambulance Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					10a2	10a2: Air Ambulance Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					11a	11a: Durable Medical Equipment (DME)
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					11b	11b: Prosthetics/Medical Supplies
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					11c	11c: Diabetic Supplies and Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					12	12: Dialysis Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					14a	14a: Medicare-covered Zero Dollar Preventive Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					14d	14d: Kidney Disease Education Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					14e1	14e1: Glaucoma Screening
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					14e2	14e2: Diabetes Self-Management Training
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					14e3	14e3: Barium Enemas
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					14e4	14e4: Digital Rectal Exams
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					14e5	14e5: EKG following Welcome Visit
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					14e6	14e6: Other Medicare-covered Preventive Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					15	15: Medicare Part B Rx Drugs
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					16b	16b: Comprehensive Dental
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					17a	17a: Eye Exams
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					17b	17b: Eyewear
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					18a	18a: Hearing Exams
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					1a	1a: Inpatient Hospital-Acute
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					1b	1b: Inpatient Hospital Psychiatric
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					2	2: Skilled Nursing Facility (SNF)
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					20	20: Prescription Drugs (Cost Plans Only)
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					3-1	3-1: Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					3-2	3-2: Intensive Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					3-3	3-3: Pulmonary Rehabilitation Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					3-4	3-4: SET for PAD Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					5	5: Partial Hospitalization
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					6	6: Home Health Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7a	7a: Primary Care Physician Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7b	7b: Chiropractic Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7c	7c: Occupational Therapy Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7d	7d: Physician Specialist Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7e	7e: Mental Health Specialty Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7f	7f: Podiatry Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7g	7g: Other Health Care Professional
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7h	7h: Psychiatric Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7i	7i: Physical Therapy and Speech-Language Pathology Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					7k	7k: Opioid Treatment Program Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					8a	8a: Diagnostic Procedures/Tests/Lab Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					8b	8b: Outpatient Diagnostic/Therapeutic Radiological Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					9a1	9a1: Outpatient Hospital Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					9a2	9a2: Observation Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					9b	9b: Ambulatory Surgical Center (ASC) Services
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					9c	9c: Outpatient Substance Abuse
pbp_Section_D	pbp_d_comb_max_enr_oon_mcat_ex					9d	9d: Outpatient Blood Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nm_yn	CHAR	1	Does the Combined Maximum Enrollee Out-of-Pocket Cost apply to all Out-of-Network Non-Medicare-covered plan services?	Comb Max Enr Out-Net Non	1	Yes
pbp_Section_D	pbp_d_comb_max_enr_oon_nm_yn					2	No
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex	CHAR	550	Select all of the Out-of-Network Non-Medicare-covered Service Categories that are INCLUDED in the Combined Maximum Enrollee Out-of Pocket Cost Amount:	Comb Max Enr OON NM Cats	10b	10b: Transportation Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					13a	13a: Acupuncture
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					13b	13b: Over-the-Counter (OTC) Items
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					13c	13c: Meal Benefit
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					13d	13d: Other 1
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					13e	13e: Other 2
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					13f	13f: Other 3
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					13g	13g: Dual Eligible SNPs with Highly Integrated Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14b	14b: Annual Physical Exam
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c1	14c1: Health Education
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c10	14c10: In-Home Safety Assessment
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c11	14c11: Personal Emergency Response System (PERS)
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c12	14c12: Medical Nutrition Therapy (MNT)
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c13	14c13: Post discharge In-Home Medication Reconciliation
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c14	14c14: Re-admission Prevention
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c15	14c15: Wigs for Hair Loss Related to Chemotherapy
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c16	14c16: Weight Management Programs
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c17	14c17: Alternative Therapies
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c18	14c18: Therapeutic Massage
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c19	14c19: Adult Day Health Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c2	14c2: Nutritional/Dietary Benefit
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c20	14c20: Home-Based Palliative Care
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c21	14c21: In-Home Support Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c22	14c22: Support for Caregivers of Enrollees
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c3	14c3: Additional Sessions of Smoking and Tobacco Cessation Counseling
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c4	14c4: Fitness Benefit
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c5	14c5: Enhanced Disease Management
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c6	14c6: Telemonitoring Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c7	14c7: Remote Access Technologies (including Web/Phone-based technologies and Nursing Hotline)
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c8	14c8: Home and Bathroom Safety Devices and Modifications
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					14c9	14c9: Counseling Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					15	15: Home Infusion bundled Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					16a	16a: Preventive Dental
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					16b	16b: Comprehensive Dental
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					17a	17a: Routine Eye Exams/Other
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					17b	17b: Eyewear
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					18a	18a: Hearing Exams
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					18b	18b: Hearing Aids
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					19a	19a: Reduction in Costs VBID/UF/SSBCI
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					19b	19b: Additional Benefits for VBID/UF/SSBCI
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					1a	1a: Inpatient Hospital-Acute
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					1b	1b: Inpatient Hospital Psychiatric
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					2	2: Skilled Nursing Facility (SNF)
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					20	20: Prescription Drugs (Cost Plans Only)
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					3-1	3-1: Additional Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					3-2	3-2: Additional Intensive Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					3-3	3-3: Additional Pulmonary Rehabilitation Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					3-4	3-4: SET for PAD Services
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					4c	4c: Worldwide Emergency/Urgent Coverage
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					7b	7b: Routine Chiropractic Care/Other
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					7f	7f: Podiatry Services - Routine Foot Care
pbp_Section_D	pbp_d_comb_max_enr_oon_nmcatex					9d	9d: Outpatient Blood Services
pbp_Section_D	pbp_d_oon_max_enr_oopc_yn	CHAR	1	Is there an Out-of-Network Maximum Enrollee Out-of-Pocket Cost?	OON Max Enr Amt YN	1	Yes
pbp_Section_D	pbp_d_oon_max_enr_oopc_yn					2	No
pbp_Section_D	pbp_d_oon_max_enr_oopc_type	CHAR	1	Is your Out-of-Network Maximum Enrollee Out-of-Pocket Cost Voluntary or Mandatory?	OON Max Enr Amt TYPE	1	Voluntary
pbp_Section_D	pbp_d_oon_max_enr_oopc_type					2	Mandatory
pbp_Section_D	pbp_d_oon_max_enr_oopc_amt	NUM	9	Indicate the Out-of-Network Maximum Enrollee Out-of-Pocket Cost Amount:	OON Max Enr Amt		
pbp_Section_D	pbp_d_oon_max_enr_oopc_bens	CHAR	2	Select the benefits that apply to the Out-of-Network Maximum Enrollee Out-of-Pocket cost:	OON Max Enr benefit	1 in 2	Out-of-Network Medicare-covered benefits
pbp_Section_D	pbp_d_oon_max_enr_oopc_bens					1 in 1	Out-of-Network Non-Medicare-covered benefits
pbp_Section_D	pbp_d_oon_max_enr_m_yn	CHAR	1	Does the Out-of-Network Maximum Enrollee Out-of-Pocket Cost apply to all Out-of-Network Medicare-covered plan services?	OON Max Enr YN	1	Yes
pbp_Section_D	pbp_d_oon_max_enr_m_yn					2	No
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex	CHAR	550	Select all of the Out-of-Network Medicare-covered Service Categories that are INCLUDED in the Out-of-Network Maximum Enrollee Out-of-Pocket Cost amount:	OON Max Enr Med-Cov Cats	10a1	10a1: Ground Ambulance Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					10a2	10a2: Air Ambulance Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					11a	11a: Durable Medical Equipment (DME)
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					11b	11b: Prosthetics/Medical Supplies
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					11c	11c: Diabetic Supplies and Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					12	12: Dialysis Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					14a	14a: Medicare-covered Zero Dollar Preventive Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					14d	14d: Kidney Disease Education Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					14e1	14e1: Glaucoma Screening
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					14e2	14e2: Diabetes Self-Management Training
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					14e3	14e3: Barium Enemas
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					14e4	14e4: Digital Rectal Exams
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					14e5	14e5: EKG following Welcome Visit
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					14e6	14e6: Other Medicare-covered Preventive Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					15	15: Medicare Part B Rx Drugs
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					16b	16b: Comprehensive Dental
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					17a	17a: Eye Exams
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					17b	17b: Eyewear
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					18a	18a: Hearing Exams
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					1a	1a: Inpatient Hospital-Acute
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					1b	1b: Inpatient Hospital Psychiatric
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					2	2: Skilled Nursing Facility (SNF)
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					20	20: Prescription Drugs (Cost Plans Only)
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					3-1	3-1: Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					3-2	3-2: Intensive Cardiac Rehabilitation Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					3-3	3-3: Pulmonary Rehabilitation Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					3-4	3-4: SET for PAD Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					5	5: Partial Hospitalization
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					6	6: Home Health Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7a	7a: Primary Care Physician Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7b	7b: Chiropractic Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7c	7c: Occupational Therapy Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7d	7d: Physician Specialist Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7e	7e: Mental Health Specialty Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7f	7f: Podiatry Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7g	7g: Other Health Care Professional
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7h	7h: Psychiatric Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7i	7i: Physical Therapy and Speech-Language Pathology Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					7k	7k: Opioid Treatment Program Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					8a	8a: Diagnostic Procedures/Tests/Lab Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					8b	8b: Outpatient Diagnostic/Therapeutic Radiological Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					9a1	9a1: Outpatient Hospital Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					9a2	9a2: Observation Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					9b	9b: Ambulatory Surgical Center (ASC) Services
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					9c	9c: Outpatient Substance Abuse
pbp_Section_D	pbp_d_oon_max_enr_m_cat_ex					9d	9d: Outpatient Blood Services
pbp_Section_D	pbp_d_oon_max_enr_nm_yn	CHAR	1	Does the Out-of-Network Maximum Enrollee Out-of-Pocket Cost apply to all Out-of-Network Non-Medicare-covered plan services?	OON Max Enr OOPC Non Med-Cov	1	Yes
pbp_Section_D	pbp_d_oon_max_enr_nm_yn					2	No
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex	CHAR	550	Select all of the Out-of-Network Non-Medicare-covered Service Categories that are INCLUDED in the Out-of-Network Maximum Enrollee Out-of-Pocket Cost amount:	OON Max Enr Non Med-Cov Cats	10b	10b: Transportation Services
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					13a	13a: Acupuncture
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					13b	13b: Over-the-Counter (OTC) Items
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					13c	13c: Meal Benefit
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					13d	13d: Other 1
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					13e	13e: Other 2
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					13f	13f: Other 3
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					13g	13g: Dual Eligible SNPs with Highly Integrated Services
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14b	14b: Annual Physical Exam
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c1	14c1: Health Education
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c10	14c10: In-Home Safety Assessment
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c11	14c11: Personal Emergency Response System (PERS)
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c12	14c12: Medical Nutrition Therapy (MNT)
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c13	14c13: Post discharge In-Home Medication Reconciliation
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c14	14c14: Re-admission Prevention
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c15	14c15: Wigs for Hair Loss Related to Chemotherapy
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c16	14c16: Weight Management Programs
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c17	14c17: Alternative Therapies
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c18	14c18: Therapeutic Massage
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c19	14c19: Adult Day Health Services
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c2	14c2: Nutritional/Dietary Benefit
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c20	14c20: Home-Based Palliative Care
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c21	14c21: In-Home Support Services
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c22	14c22: Support for Caregivers of Enrollees
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c3	14c3: Additional Sessions of Smoking and Tobacco Cessation Counseling
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c4	14c4: Fitness Benefit
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c5	14c5: Enhanced Disease Management
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c6	14c6: Telemonitoring Services
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c7	14c7: Remote Access Technologies (including Web/Phone-based technologies and Nursing Hotline)
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c8	14c8: Home and Bathroom Safety Devices and Modifications
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					14c9	14c9: Counseling Services
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					15	15: Home Infusion bundled Services
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					16a	16a: Preventive Dental
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					16b	16b: Comprehensive Dental
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					17a	17a: Routine Eye Exams/Other
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					17b	17b: Eyewear
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					18a	18a: Hearing Exams
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					18b	18b: Hearing Aids
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					19a	19a: Reduction in Costs VBID/UF/SSBCI
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					19b	19b: Additional Benefits for VBID/UF/SSBCI
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					1a	1a: Inpatient Hospital-Acute
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					1b	1b: Inpatient Hospital Psychiatric
pbp_Section_D	pbp_d_oon_max_enr_nm_cat_ex					2	2: Skilled Nursing Facility (SNF)
